frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
16,21,11,27,495.05,203.36,8.83,8.70
16,21,12,28,495.05,203.36,9.21,9.08
16,21,13,29,495.05,203.36,9.57,9.44
16,21,14,30,495.05,203.36,9.93,9.79
16,21,15,31,495.05,203.36,10.27,10.13
17,2,1,18,187.70,230.37,10.83,6.97
17,2,2,19,187.65,230.37,13.80,8.89
17,2,3,20,187.61,230.37,16.24,10.46
17,2,4,21,187.56,230.37,18.36,11.83
17,2,5,22,187.51,230.38,20.27,13.06
17,2,6,23,187.47,230.38,22.02,14.19
17,2,7,24,187.42,230.38,23.65,15.23
17,2,8,25,187.38,230.38,25.17,16.22
17,2,9,26,187.33,230.38,26.62,17.15
17,2,10,27,187.29,230.38,27.99,18.04
17,2,11,28,187.24,230.38,29.30,18.89
17,2,12,29,187.19,230.38,30.56,19.70
17,2,13,30,187.15,230.38,31.78,20.48
17,2,14,31,187.10,230.38,32.96,21.24
17,2,15,32,187.06,230.38,34.09,21.98
17,3,1,18,27.76,294.21,4.97,10.21
17,3,2,19,27.44,294.24,5.77,11.98
17,3,3,20,27.11,294.26,6.49,13.53
17,3,4,21,26.78,294.29,7.14,14.93
17,3,5,22,26.46,294.32,7.76,16.21
17,3,6,23,26.13,294.35,8.33,17.40
17,3,7,24,25.80,294.37,8.88,18.52
17,3,8,25,25.47,294.40,9.41,19.59
17,3,9,26,25.15,294.43,9.92,20.60
17,3,10,27,24.82,294.45,10.41,21.57
17,3,11,28,24.49,294.48,10.89,22.50
17,3,12,29,24.17,294.51,11.35,23.40
17,3,13,30,23.84,294.53,11.81,24.27
17,3,14,31,23.51,294.56,12.25,25.11
17,3,15,32,23.18,294.59,12.69,25.93
17,10,1,18,115.56,206.42,2.20,4.64
17,10,2,19,115.56,206.43,2.80,5.85
17,10,3,20,115.56,206.44,3.29,6.86
17,10,4,21,115.56,206.46,3.71,7.74
17,10,5,22,115.56,206.47,4.09,8.53
17,10,6,23,115.57,206.49,4.44,9.26
17,10,7,24,115.57,206.50,4.77,9.93
17,10,8,25,115.57,206.51,5.08,10.56
17,10,9,26,115.57,206.53,5.37,11.16
17,10,10,27,115.58,206.54,5.64,11.73
17,10,11,28,115.58,206.56,5.90,12.28
17,10,12,29,115.58,206.57,6.16,12.80
17,10,13,30,115.58,206.58,6.40,13.31
17,10,14,31,115.58,206.60,6.63,13.79
17,10,15,32,115.59,206.61,6.86,14.27
17,16,1,18,284.74,193.71,3.78,4.04
17,16,2,19,284.74,193.71,4.76,5.14
17,16,3,20,284.73,193.71,5.57,6.04
17,16,4,21,284.73,193.71,6.28,6.83
17,16,5,22,284.72,193.71,6.93,7.54
17,16,6,23,284.72,193.71,7.51,8.19
17,16,7,24,284.72,193.71,8.06,8.80
17,16,8,25,284.71,193.71,8.58,9.36
17,16,9,26,284.71,193.71,9.06,9.90
17,16,10,27,284.70,193.71,9.53,10.41
17,16,11,28,284.70,193.71,9.97,10.90
17,16,12,29,284.69,193.71,10.40,11.37
17,16,13,30,284.69,193.71,10.81,11.83
17,16,14,31,284.69,193.71,11.21,12.26
17,16,15,32,284.68,193.71,11.60,12.69
18,2,1,19,185.53,230.17,10.83,7.00
18,2,2,20,185.49,230.17,13.78,8.91
18,2,3,21,185.44,230.17,16.21,10.49
18,2,4,22,185.39,230.17,18.33,11.86
18,2,5,23,185.34,230.17,20.23,13.10
18,2,6,24,185.29,230.17,21.98,14.23
18,2,7,25,185.24,230.17,23.60,15.28
18,2,8,26,185.19,230.17,25.12,16.27
18,2,9,27,185.14,230.17,26.56,17.20
18,2,10,28,185.10,230.17,27.93,18.09
18,2,11,29,185.05,230.18,29.24,18.94
18,2,12,30,185.00,230.18,30.50,19.76
18,2,13,31,184.95,230.18,31.71,20.55
18,2,14,32,184.90,230.18,32.88,21.31
18,2,15,33,184.85,230.18,34.02,22.05
18,3,1,19,27.44,294.24,5.77,11.98
18,3,2,20,27.11,294.26,6.49,13.53
18,3,3,21,26.78,294.29,7.14,14.93
18,3,4,22,26.46,294.32,7.76,16.21
18,3,5,23,26.13,294.35,8.33,17.40
18,3,6,24,25.80,294.37,8.88,18.52
18,3,7,25,25.47,294.40,9.41,19.59
18,3,8,26,25.15,294.43,9.92,20.60
18,3,9,27,24.82,294.45,10.41,21.57
18,3,10,28,24.49,294.48,10.89,22.50
18,3,11,29,24.17,294.51,11.35,23.40
18,3,12,30,23.84,294.53,11.81,24.27
18,3,13,31,23.51,294.56,12.25,25.11
18,3,14,32,23.18,294.59,12.69,25.93
18,3,15,33,22.86,294.61,13.12,26.73
18,10,1,19,115.55,201.94,2.18,4.24
18,10,2,20,115.55,201.95,2.76,5.29
18,10,3,21,115.55,201.96,3.25,6.16
18,10,4,22,115.56,201.97,3.67,6.93
18,10,5,23,115.56,201.98,4.05,7.62
18,10,6,24,115.56,201.99,4.40,8.26
18,10,7,25,115.56,202.00,4.72,8.86
18,10,8,26,115.56,202.01,5.02,9.41
18,10,9,27,115.57,202.02,5.31,9.94
18,10,10,28,115.57,202.03,5.58,10.45
18,10,11,29,115.57,202.04,5.84,10.93
18,10,12,30,115.57,202.05,6.09,11.39
18,10,13,31,115.58,202.06,6.33,11.84
18,10,14,32,115.58,202.07,6.56,12.27
18,10,15,33,115.58,202.08,6.79,12.69
18,16,1,19,284.71,193.45,3.69,4.03
18,16,2,20,284.70,193.45,4.69,5.14
18,16,3,21,284.70,193.45,5.52,6.04
18,16,4,22,284.69,193.45,6.24,6.83
18,16,5,23,284.69,193.45,6.89,7.55
18,16,6,24,284.68,193.45,7.48,8.20
18,16,7,25,284.68,193.45,8.04,8.80
18,16,8,26,284.68,193.45,8.55,9.37
18,16,9,27,284.67,193.45,9.05,9.91
18,16,10,28,284.67,193.45,9.51,10.42
18,16,11,29,284.66,193.45,9.96,10.91
18,16,12,30,284.66,193.45,10.39,11.38
18,16,13,31,284.65,193.45,10.81,11.84
18,16,14,32,284.65,193.45,11.21,12.28
18,16,15,33,284.64,193.45,11.60,12.70
18,22,1,19,262.32,208.52,1.97,5.60
18,22,2,20,262.32,208.52,2.48,7.19
18,22,3,21,262.32,208.52,2.91,8.49
18,22,4,22,262.32,208.52,3.28,9.62
18,22,5,23,262.32,208.52,3.62,10.63
18,22,6,24,262.32,208.52,3.93,11.55
18,22,7,25,262.32,208.52,4.21,12.41
18,22,8,26,262.32,208.52,4.48,13.21
18,22,9,27,262.32,208.52,4.74,13.97
18,22,10,28,262.32,208.52,4.98,14.69
18,22,11,29,262.32,208.52,5.21,15.38
18,22,12,30,262.32,208.53,5.44,16.04
18,22,13,31,262.32,208.53,5.65,16.67
18,22,14,32,262.32,208.53,5.86,17.28
18,22,15,33,262.32,208.53,6.06,17.88
19,2,1,20,183.43,230.27,10.83,7.02
19,2,2,21,183.38,230.27,13.79,8.94
19,2,3,22,183.33,230.27,16.23,10.52
19,2,4,23,183.28,230.27,18.35,11.90
19,2,5,24,183.22,230.27,20.26,13.14
19,2,6,25,183.17,230.27,22.00,14.27
19,2,7,26,183.12,230.27,23.63,15.33
19,2,8,27,183.07,230.27,25.15,16.32
19,2,9,28,183.02,230.27,26.60,17.26
19,2,10,29,182.97,230.27,27.97,18.15
19,2,11,30,182.91,230.27,29.28,19.00
19,2,12,31,182.86,230.28,30.54,19.82
19,2,13,32,182.81,230.28,31.76,20.61
19,2,14,33,182.76,230.28,32.93,21.38
19,2,15,34,182.71,230.28,34.07,22.12
19,3,1,20,27.11,294.26,6.49,13.53
19,3,2,21,26.78,294.29,7.14,14.93
19,3,3,22,26.46,294.32,7.76,16.21
19,3,4,23,26.13,294.35,8.33,17.40
19,3,5,24,25.80,294.37,8.88,18.52
19,3,6,25,25.47,294.40,9.41,19.59
19,3,7,26,25.15,294.43,9.92,20.60
19,3,8,27,24.82,294.45,10.41,21.57
19,3,9,28,24.49,294.48,10.89,22.50
19,3,10,29,24.17,294.51,11.35,23.40
19,3,11,30,23.84,294.53,11.81,24.27
19,3,12,31,23.51,294.56,12.25,25.11
19,3,13,32,23.18,294.59,12.69,25.93
19,3,14,33,22.86,294.61,13.12,26.73
19,3,15,34,22.53,294.64,13.54,27.51
19,10,1,20,115.17,197.38,2.15,3.72
19,10,2,21,115.17,197.39,2.73,4.61
19,10,3,22,115.17,197.39,3.20,5.36
19,10,4,23,115.18,197.40,3.62,6.02
19,10,5,24,115.18,197.41,3.99,6.61
19,10,6,25,115.18,197.41,4.34,7.16
19,10,7,26,115.18,197.42,4.66,7.67
19,10,8,27,115.18,197.42,4.95,8.16
19,10,9,28,115.19,197.43,5.24,8.61
19,10,10,29,115.19,197.43,5.50,9.05
19,10,11,30,115.19,197.44,5.76,9.46
19,10,12,31,115.19,197.44,6.01,9.86
19,10,13,32,115.19,197.45,6.25,10.25
19,10,14,33,115.20,197.45,6.48,10.62
19,10,15,34,115.20,197.46,6.70,10.99
19,16,1,20,285.56,193.20,3.63,4.03
19,16,2,21,285.56,193.20,4.61,5.12
19,16,3,22,285.56,193.20,5.41,6.03
19,16,4,23,285.55,193.20,6.12,6.82
19,16,5,24,285.55,193.20,6.75,7.52
19,16,6,25,285.55,193.20,7.33,8.17
19,16,7,26,285.55,193.20,7.87,8.78
19,16,8,27,285.54,193.20,8.38,9.34
19,16,9,28,285.54,193.20,8.86,9.88
19,16,10,29,285.54,193.20,9.32,10.39
19,16,11,30,285.53,193.19,9.76,10.88
19,16,12,31,285.53,193.19,10.18,11.35
19,16,13,32,285.53,193.19,10.58,11.80
19,16,14,33,285.53,193.19,10.98,12.24
19,16,15,34,285.52,193.19,11.36,12.66
19,22,1,20,262.44,208.65,1.93,5.77
19,22,2,21,262.44,208.65,2.46,7.38
19,22,3,22,262.44,208.66,2.90,8.69
19,22,4,23,262.44,208.66,3.27,9.83
19,22,5,24,262.44,208.66,3.61,10.86
19,22,6,25,262.44,208.66,3.93,11.79
19,22,7,26,262.44,208.66,4.22,12.66
19,22,8,27,262.44,208.66,4.49,13.48
19,22,9,28,262.44,208.66,4.74,14.25
19,22,10,29,262.44,208.66,4.99,14.98
19,22,11,30,262.44,208.66,5.22,15.68
19,22,12,31,262.44,208.66,5.45,16.35
19,22,13,32,262.44,208.66,5.67,16.99
19,22,14,33,262.44,208.67,5.88,17.62
19,22,15,34,262.44,208.67,6.08,18.22
20,2,1,21,181.54,230.52,10.84,7.05
20,2,2,22,181.49,230.52,13.79,8.99
20,2,3,23,181.44,230.52,16.23,10.58
20,2,4,24,181.38,230.52,18.35,11.97
20,2,5,25,181.33,230.52,20.26,13.21
20,2,6,26,181.27,230.52,22.01,14.36
20,2,7,27,181.22,230.53,23.63,15.42
20,2,8,28,181.17,230.53,25.16,16.41
20,2,9,29,181.11,230.53,26.60,17.36
20,2,10,30,181.06,230.53,27.97,18.26
20,2,11,31,181.00,230.53,29.28,19.11
20,2,12,32,180.95,230.53,30.55,19.94
20,2,13,33,180.89,230.53,31.76,20.73
20,2,14,34,180.84,230.53,32.94,21.50
20,2,15,35,180.79,230.53,34.07,22.25
20,3,1,21,26.78,294.29,7.14,14.93
20,3,2,22,26.46,294.32,7.76,16.21
20,3,3,23,26.13,294.35,8.33,17.40
20,3,4,24,25.80,294.37,8.88,18.52
20,3,5,25,25.47,294.40,9.41,19.59
20,3,6,26,25.15,294.43,9.92,20.60
20,3,7,27,24.82,294.45,10.41,21.57
20,3,8,28,24.49,294.48,10.89,22.50
20,3,9,29,24.17,294.51,11.35,23.40
20,3,10,30,23.84,294.53,11.81,24.27
20,3,11,31,23.51,294.56,12.25,25.11
20,3,12,32,23.18,294.59,12.69,25.93
20,3,13,33,22.86,294.61,13.12,26.73
20,3,14,34,22.53,294.64,13.54,27.51
20,3,15,35,22.20,294.67,13.96,28.27
20,10,1,21,114.41,195.27,2.11,3.28
20,10,2,22,114.41,195.27,2.68,4.08
20,10,3,23,114.41,195.28,3.15,4.76
20,10,4,24,114.42,195.28,3.55,5.35
20,10,5,25,114.42,195.28,3.92,5.89
20,10,6,26,114.42,195.29,4.26,6.38
20,10,7,27,114.42,195.29,4.57,6.84
20,10,8,28,114.42,195.29,4.86,7.28
20,10,9,29,114.42,195.29,5.14,7.69
20,10,10,30,114.42,195.30,5.40,8.08
20,10,11,31,114.42,195.30,5.65,8.45
20,10,12,32,114.42,195.30,5.90,8.81
20,10,13,33,114.42,195.30,6.13,9.16
20,10,14,34,114.43,195.31,6.35,9.50
20,10,15,35,114.43,195.31,6.57,9.82
20,16,1,21,286.40,193.33,3.58,4.01
20,16,2,22,286.40,193.33,4.54,5.10
20,16,3,23,286.39,193.33,5.34,6.00
20,16,4,24,286.39,193.32,6.04,6.78
20,16,5,25,286.39,193.32,6.66,7.49
20,16,6,26,286.39,193.32,7.24,8.13
20,16,7,27,286.39,193.32,7.77,8.73
20,16,8,28,286.39,193.32,8.27,9.30
20,16,9,29,286.39,193.32,8.75,9.83
20,16,10,30,286.39,193.32,9.20,10.34
20,16,11,31,286.38,193.32,9.63,10.83
20,16,12,32,286.38,193.32,10.05,11.29
20,16,13,33,286.38,193.32,10.45,11.74
20,16,14,34,286.38,193.32,10.84,12.18
20,16,15,35,286.38,193.32,11.21,12.60
20,22,1,21,262.11,208.99,1.98,5.79
20,22,2,22,262.11,209.00,2.54,7.37
20,22,3,23,262.10,209.00,3.00,8.66
20,22,4,24,262.10,209.00,3.40,9.79
20,22,5,25,262.10,209.00,3.75,10.80
20,22,6,26,262.10,209.00,4.08,11.73
20,22,7,27,262.10,209.00,4.38,12.59
20,22,8,28,262.10,209.00,4.67,13.39
20,22,9,29,262.10,209.00,4.94,14.16
20,22,10,30,262.10,209.00,5.19,14.88
20,22,11,31,262.10,209.01,5.44,15.57
20,22,12,32,262.10,209.01,5.67,16.24
20,22,13,33,262.10,209.01,5.90,16.88
20,22,14,34,262.10,209.01,6.12,17.49
20,22,15,35,262.10,209.01,6.33,18.09
20,23,1,21,417.07,219.46,7.66,6.72
20,23,2,22,417.07,219.46,9.72,8.52
20,23,3,23,417.07,219.46,11.43,10.01
20,23,4,24,417.07,219.46,12.91,11.31
20,23,5,25,417.07,219.46,14.24,12.47
20,23,6,26,417.07,219.46,15.47,13.54
20,23,7,27,417.06,219.46,16.60,14.54
20,23,8,28,417.06,219.46,17.67,15.47
20,23,9,29,417.06,219.46,18.68,16.35
20,23,10,30,417.06,219.46,19.64,17.20
20,23,11,31,417.06,219.46,20.56,18.00
20,23,12,32,417.06,219.46,21.45,18.78
20,23,13,33,417.06,219.46,22.30,19.52
20,23,14,34,417.06,219.46,23.12,20.24
20,23,15,35,417.06,219.46,23.92,20.94
20,24,1,21,593.91,223.26,4.27,9.64
20,24,2,22,593.91,223.26,5.41,12.23
20,24,3,23,593.91,223.26,6.36,14.36
20,24,4,24,593.90,223.26,7.18,16.23
20,24,5,25,593.90,223.26,7.93,17.90
20,24,6,26,593.90,223.26,8.61,19.44
20,24,7,27,593.90,223.26,9.24,20.87
20,24,8,28,593.90,223.26,9.83,22.21
20,24,9,29,593.90,223.26,10.40,23.48
20,24,10,30,593.90,223.26,10.93,24.69
20,24,11,31,593.90,223.26,11.44,25.85
20,24,12,32,593.90,223.26,11.94,26.96
20,24,13,33,593.90,223.26,12.41,28.03
20,24,14,34,593.89,223.26,12.87,29.06
20,24,15,35,593.89,223.26,13.31,30.07
20,25,1,21,492.27,203.50,3.56,3.38
20,25,2,22,492.27,203.50,4.51,4.29
20,25,3,23,492.27,203.50,5.30,5.04
20,25,4,24,492.27,203.50,5.98,5.69
20,25,5,25,492.27,203.50,6.60,6.28
20,25,6,26,492.27,203.50,7.16,6.82
20,25,7,27,492.27,203.50,7.69,7.32
20,25,8,28,492.27,203.50,8.18,7.79
20,25,9,29,492.27,203.50,8.65,8.23
20,25,10,30,492.27,203.50,9.09,8.66
20,25,11,31,492.27,203.50,9.52,9.06
20,25,12,32,492.27,203.50,9.92,9.45
20,25,13,33,492.27,203.50,10.32,9.82
20,25,14,34,492.27,203.50,10.70,10.19
20,25,15,35,492.27,203.50,11.07,10.54
20,26,1,21,359.03,205.10,2.49,3.62
20,26,2,22,359.03,205.10,3.15,4.59
20,26,3,23,359.02,205.10,3.69,5.39
20,26,4,24,359.02,205.10,4.17,6.08
20,26,5,25,359.02,205.10,4.59,6.71
20,26,6,26,359.02,205.10,4.99,7.28
20,26,7,27,359.02,205.10,5.35,7.82
20,26,8,28,359.02,205.10,5.70,8.32
20,26,9,29,359.02,205.10,6.02,8.80
20,26,10,30,359.02,205.10,6.33,9.25
20,26,11,31,359.02,205.10,6.63,9.68
20,26,12,32,359.02,205.10,6.91,10.10
20,26,13,33,359.02,205.10,7.18,10.50
20,26,14,34,359.02,205.10,7.45,10.89
20,26,15,35,359.02,205.10,7.71,11.26
20,27,1,21,542.21,212.72,2.92,8.24
20,27,2,22,542.21,212.72,3.68,10.42
20,27,3,23,542.21,212.72,4.32,12.22
20,27,4,24,542.21,212.72,4.87,13.80
20,27,5,25,542.21,212.72,5.37,15.21
20,27,6,26,542.21,212.72,5.83,16.52
20,27,7,27,542.21,212.73,6.25,17.72
20,27,8,28,542.21,212.73,6.65,18.86
20,27,9,29,542.21,212.73,7.03,19.94
20,27,10,30,542.21,212.73,7.39,20.96
20,27,11,31,542.21,212.73,7.74,21.94
20,27,12,32,542.21,212.73,8.07,22.88
20,27,13,33,542.20,212.73,8.39,23.79
20,27,14,34,542.20,212.73,8.70,24.67
20,27,15,35,542.20,212.73,9.00,25.52
20,28,1,21,21.06,206.71,2.53,5.04
20,28,2,22,21.06,206.71,3.21,6.38
20,28,3,23,21.06,206.71,3.77,7.48
20,28,4,24,21.06,206.71,4.26,8.45
20,28,5,25,21.06,206.71,4.70,9.32
20,28,6,26,21.06,206.71,5.11,10.12
20,28,7,27,21.06,206.71,5.48,10.86
20,28,8,28,21.06,206.71,5.84,11.56
20,28,9,29,21.06,206.71,6.17,12.22
20,28,10,30,21.06,206.71,6.49,12.85
20,28,11,31,21.06,206.71,6.79,13.45
20,28,12,32,21.05,206.71,7.09,14.02
20,28,13,33,21.05,206.71,7.37,14.58
20,28,14,34,21.05,206.71,7.64,15.12
20,28,15,35,21.05,206.71,7.90,15.64
21,2,1,22,179.90,230.66,10.88,7.10
21,2,2,23,179.84,230.66,13.87,9.05
21,2,3,24,179.78,230.66,16.32,10.65
21,2,4,25,179.73,230.66,18.46,12.05
21,2,5,26,179.67,230.67,20.38,13.30
21,2,6,27,179.61,230.67,22.14,14.45
21,2,7,28,179.56,230.67,23.78,15.52
21,2,8,29,179.50,230.67,25.32,16.52
21,2,9,30,179.45,230.67,26.77,17.47
21,2,10,31,179.39,230.67,28.15,18.38
21,2,11,32,179.33,230.67,29.47,19.24
21,2,12,33,179.28,230.67,30.74,20.07
21,2,13,34,179.22,230.68,31.97,20.87
21,2,14,35,179.16,230.68,33.15,21.64
21,2,15,36,179.11,230.68,34.30,22.39
21,3,1,22,26.46,294.32,7.76,16.21
21,3,2,23,26.13,294.35,8.33,17.40
21,3,3,24,25.80,294.37,8.88,18.52
21,3,4,25,25.47,294.40,9.41,19.59
21,3,5,26,25.15,294.43,9.92,20.60
21,3,6,27,24.82,294.45,10.41,21.57
21,3,7,28,24.49,294.48,10.89,22.50
21,3,8,29,24.17,294.51,11.35,23.40
21,3,9,30,23.84,294.53,11.81,24.27
21,3,10,31,23.51,294.56,12.25,25.11
21,3,11,32,23.18,294.59,12.69,25.93
21,3,12,33,22.86,294.61,13.12,26.73
21,3,13,34,22.53,294.64,13.54,27.51
21,3,14,35,22.20,294.67,13.96,28.27
21,3,15,36,21.88,294.69,14.38,29.02
21,10,1,22,113.54,193.53,2.07,2.98
21,10,2,23,113.54,193.53,2.63,3.74
21,10,3,24,113.54,193.53,3.09,4.37
21,10,4,25,113.54,193.53,3.49,4.93
21,10,5,26,113.54,193.53,3.85,5.43
21,10,6,27,113.54,193.53,4.18,5.89
21,10,7,28,113.54,193.53,4.49,6.32
21,10,8,29,113.54,193.53,4.78,6.72
21,10,9,30,113.54,193.53,5.05,7.10
21,10,10,31,113.54,193.53,5.31,7.47
21,10,11,32,113.54,193.53,5.55,7.81
21,10,12,33,113.54,193.53,5.79,8.15
21,10,13,34,113.54,193.53,6.02,8.48
21,10,14,35,113.54,193.53,6.24,8.79
21,10,15,36,113.54,193.53,6.46,9.09
21,16,1,22,286.45,193.39,3.56,4.00
21,16,2,23,286.45,193.39,4.53,5.09
21,16,3,24,286.44,193.39,5.33,5.98
21,16,4,25,286.44,193.39,6.02,6.77
21,16,5,26,286.44,193.39,6.65,7.47
21,16,6,27,286.44,193.39,7.23,8.12
21,16,7,28,286.44,193.39,7.76,8.72
21,16,8,29,286.44,193.39,8.26,9.28
21,16,9,30,286.44,193.39,8.74,9.81
21,16,10,31,286.44,193.39,9.19,10.32
21,16,11,32,286.44,193.39,9.62,10.81
21,16,12,33,286.43,193.39,10.04,11.27
21,16,13,34,286.43,193.39,10.44,11.72
21,16,14,35,286.43,193.39,10.83,12.16
21,16,15,36,286.43,193.39,11.21,12.58
21,22,1,22,261.87,208.89,2.00,5.76
21,22,2,23,261.87,208.89,2.55,7.32
21,22,3,24,261.87,208.89,3.00,8.60
21,22,4,25,261.87,208.89,3.39,9.72
21,22,5,26,261.87,208.89,3.75,10.72
21,22,6,27,261.87,208.90,4.07,11.64
21,22,7,28,261.87,208.90,4.37,12.50
21,22,8,29,261.87,208.90,4.65,13.30
21,22,9,30,261.87,208.90,4.92,14.06
21,22,10,31,261.87,208.90,5.18,14.77
21,22,11,32,261.87,208.90,5.42,15.46
21,22,12,33,261.87,208.90,5.65,16.12
21,22,13,34,261.86,208.90,5.88,16.76
21,22,14,35,261.86,208.90,6.10,17.37
21,22,15,36,261.86,208.91,6.31,17.96
21,23,1,22,416.33,219.76,7.65,6.67
21,23,2,23,416.32,219.76,9.75,8.48
21,23,3,24,416.32,219.76,11.47,9.98
21,23,4,25,416.32,219.76,12.97,11.28
21,23,5,26,416.32,219.76,14.32,12.46
21,23,6,27,416.32,219.76,15.56,13.53
21,23,7,28,416.31,219.77,16.71,14.53
21,23,8,29,416.31,219.77,17.79,15.47
21,23,9,30,416.31,219.77,18.81,16.35
21,23,10,31,416.31,219.77,19.78,17.20
21,23,11,32,416.31,219.77,20.71,18.01
21,23,12,33,416.30,219.77,21.61,18.78
21,23,13,34,416.30,219.77,22.47,19.53
21,23,14,35,416.30,219.77,23.30,20.25
21,23,15,36,416.30,219.77,24.10,20.96
21,24,1,22,593.38,223.25,4.25,9.59
21,24,2,23,593.38,223.25,5.41,12.20
21,24,3,24,593.38,223.25,6.36,14.36
21,24,4,25,593.38,223.25,7.19,16.24
21,24,5,26,593.38,223.25,7.94,17.92
21,24,6,27,593.37,223.25,8.63,19.47
21,24,7,28,593.37,223.25,9.27,20.91
21,24,8,29,593.37,223.25,9.86,22.26
21,24,9,30,593.37,223.25,10.43,23.54
21,24,10,31,593.37,223.25,10.97,24.75
21,24,11,32,593.37,223.25,11.48,25.92
21,24,12,33,593.36,223.25,11.98,27.04
21,24,13,34,593.36,223.25,12.46,28.11
21,24,14,35,593.36,223.25,12.92,29.15
21,24,15,36,593.36,223.25,13.36,30.16
21,25,1,22,491.02,203.59,3.62,3.36
21,25,2,23,491.02,203.59,4.63,4.28
21,25,3,24,491.02,203.59,5.46,5.03
21,25,4,25,491.01,203.59,6.18,5.69
21,25,5,26,491.01,203.59,6.83,6.28
21,25,6,27,491.01,203.59,7.42,6.82
21,25,7,28,491.01,203.59,7.97,7.33
21,25,8,29,491.01,203.59,8.49,7.80
21,25,9,30,491.00,203.59,8.98,8.25
21,25,10,31,491.00,203.59,9.44,8.67
21,25,11,32,491.00,203.59,9.89,9.08
21,25,12,33,491.00,203.59,10.32,9.47
21,25,13,34,491.00,203.60,10.73,9.85
21,25,14,35,491.00,203.60,11.13,10.21
21,25,15,36,490.99,203.60,11.51,10.57
21,26,1,22,358.98,205.22,2.46,3.58
21,26,2,23,358.98,205.22,3.14,4.56
21,26,3,24,358.98,205.22,3.69,5.36
21,26,4,25,358.98,205.22,4.17,6.06
21,26,5,26,358.98,205.22,4.61,6.69
21,26,6,27,358.98,205.22,5.00,7.27
21,26,7,28,358.98,205.22,5.37,7.80
21,26,8,29,358.97,205.22,5.72,8.31
21,26,9,30,358.97,205.22,6.05,8.78
21,26,10,31,358.97,205.22,6.36,9.24
21,26,11,32,358.97,205.22,6.66,9.67
21,26,12,33,358.97,205.22,6.95,10.09
21,26,13,34,358.97,205.22,7.23,10.49
21,26,14,35,358.97,205.22,7.49,10.88
21,26,15,36,358.97,205.22,7.75,11.25
21,27,1,22,542.16,212.84,2.85,8.10
21,27,2,23,542.16,212.85,3.62,10.30
21,27,3,24,542.16,212.85,4.26,12.11
21,27,4,25,542.16,212.85,4.81,13.69
21,27,5,26,542.16,212.85,5.31,15.11
21,27,6,27,542.16,212.85,5.76,16.42
21,27,7,28,542.16,212.85,6.19,17.63
21,27,8,29,542.16,212.85,6.59,18.77
21,27,9,30,542.15,212.85,6.97,19.84
21,27,10,31,542.15,212.85,7.33,20.87
21,27,11,32,542.15,212.86,7.67,21.85
21,27,12,33,542.15,212.86,8.00,22.79
21,27,13,34,542.15,212.86,8.32,23.70
21,27,14,35,542.15,212.86,8.63,24.57
21,27,15,36,542.15,212.86,8.92,25.43
21,28,1,22,20.65,206.58,2.49,4.95
21,28,2,23,20.65,206.58,3.17,6.29
21,28,3,24,20.64,206.58,3.72,7.39
21,28,4,25,20.64,206.58,4.21,8.35
21,28,5,26,20.64,206.58,4.65,9.22
21,28,6,27,20.64,206.58,5.05,10.01
21,28,7,28,20.64,206.58,5.42,10.75
21,28,8,29,20.64,206.58,5.77,11.44
21,28,9,30,20.64,206.58,6.10,12.10
21,28,10,31,20.63,206.58,6.41,12.72
21,28,11,32,20.63,206.58,6.71,13.32
21,28,12,33,20.63,206.58,7.00,13.90
21,28,13,34,20.63,206.58,7.28,14.45
21,28,14,35,20.63,206.58,7.55,14.98
21,28,15,36,20.63,206.58,7.81,15.50
22,2,1,23,178.28,230.76,10.94,7.12
22,2,2,24,178.22,230.76,13.93,9.07
22,2,3,25,178.16,230.76,16.40,10.68
22,2,4,26,178.10,230.76,18.55,12.08
22,2,5,27,178.04,230.77,20.48,13.33
22,2,6,28,177.99,230.77,22.25,14.49
22,2,7,29,177.93,230.77,23.89,15.56
22,2,8,30,177.87,230.77,25.43,16.56
22,2,9,31,177.81,230.77,26.89,17.51
22,2,10,32,177.75,230.77,28.28,18.42
22,2,11,33,177.69,230.77,29.61,19.29
22,2,12,34,177.63,230.78,30.89,20.12
22,2,13,35,177.58,230.78,32.12,20.92
22,2,14,36,177.52,230.78,33.30,21.69
22,2,15,37,177.46,230.78,34.46,22.45
22,3,1,23,26.13,294.35,8.33,17.40
22,3,2,24,25.80,294.37,8.88,18.52
22,3,3,25,25.47,294.40,9.41,19.59
22,3,4,26,25.15,294.43,9.92,20.60
22,3,5,27,24.82,294.45,10.41,21.57
22,3,6,28,24.49,294.48,10.89,22.50
22,3,7,29,24.17,294.51,11.35,23.40
22,3,8,30,23.84,294.53,11.81,24.27
22,3,9,31,23.51,294.56,12.25,25.11
22,3,10,32,23.18,294.59,12.69,25.93
22,3,11,33,22.86,294.61,13.12,26.73
22,3,12,34,22.53,294.64,13.54,27.51
22,3,13,35,22.20,294.67,13.96,28.27
22,3,14,36,21.88,294.69,14.38,29.02
22,3,15,37,21.55,294.72,14.78,29.75
22,10,1,23,113.07,192.12,2.03,2.83
22,10,2,24,113.07,192.12,2.57,3.58
22,10,3,25,113.07,192.11,3.01,4.20
22,10,4,26,113.07,192.11,3.40,4.74
22,10,5,27,113.07,192.11,3.75,5.23
22,10,6,28,113.07,192.10,4.08,5.68
